"tp_licitacao","vl_total_contrato","n_licitacoes_part","n_licitacoes_venceu","montante_lic_venceu","perc_vitoria","media_n_licitacoes_part","media_n_licitacoes_venceu","n_propostas","media_n_propostas","total_ganho","status_tramita","razao_contrato_por_vl_recebido","media_num_contratos","num_contratos"
"2",334968.2,168,27,0,0.170886075949367,18.6666666666667,8,58,8.28571428571429,11479838,"0",0.0283515611115145,7.6,38
"13",233.8,4,6,658077,1,4,2.5,4,4,16118.7,"0",0.0142975080262957,2,2
"11",7200,2,2,260400,0.666666666666667,1,1,2,1,18000,"0",0.285714285714286,1,1
"2",59088.1252371785,52.527006123215,2.08477907627821,5857.41391181946,0.4742142232325,10.8714895941317,1.27119476906955,14.0173489153385,4.97752327968677,461957.609223778,"1",0.285490934771186,0.542389538139105,0.542389538139105
"11",10896,47,34,1288876.66,0.708333333333333,9.4,7.2,47,9.4,324970,"0",0.0324415094114915,6.6,33
"8",86400,1,5,526320,1,1,1.66666666666667,1,1,526320,"1",0.141010575793184,1,1
"13",152896,25,11,0,0.611111111111111,8.33333333333333,8.66666666666667,25,8.33333333333333,2277598.78,"0",0.0629073558429942,6,18
"2",14181.2467715135,6.06977125327103,6.06977125327103,0,0.674419028141225,1.51744281331776,1.56079832226969,5.20266107423231,1.73422035807744,188786.367707538,"1",0.118026183173991,2.31229381076992,6.93688143230975
"13",20300,13,5,1239961.75,0.384615384615385,3.25,2.5,13,3.25,842620,"0",0.0235247763407964,2.5,5
"2",116771.983199854,3.29597940575331,5.82155675208196,16640.6844835728,0.933342533381355,1.61226117486755,2.37758764345199,3.29597940575331,1.61226117486755,2177274.37499136,"1",0.395370127377051,0.229597940575331,0.229597940575331
"2",18700,6,2,813530,0.285714285714286,1.2,1,3,1,53900,"1",0.257575757575758,0,0
"8",77554.23265472,2.07712204242125,3.1542440848425,698763.912483185,0.976063954612861,1.44880085100885,1.59840113467847,2.07712204242125,1.44880085100885,679658.716969824,"1",0.426590105266627,0.538561021210626,0.538561021210626
"11",113919.8,171,103,0,0.41869918699187,34.2,36.5,130,43.3333333333333,58512812.8,"0",0.00194313745535258,28,28
"7",21000,17,14,0,0.56,3.4,3.5,8,2.66666666666667,601602.4,"1",0.0337293913418901,3,6
"11",36400,1,2,0,1,1,1,1,1,84400,"0",0.301324503311258,1,1
"11",142720,2,5,720067.25,1,1,2.5,2,1,720067.25,"0",0.165417372590983,1,2
"11",38000,14,1,98000,0.0714285714285714,2.8,1,5,1.66666666666667,38000,"0",0.5,0,0
"13",16803,6,7,0,1,1.5,1.4,6,1.5,63243.3,"0",0.209916011108571,1.5,6
"11",77287.5,7,8,98245322.4,0.666666666666667,1.4,2.66666666666667,5,1.25,9409220.2,"0",0.00814709716622061,4,4
"8",723039.613064006,2.43889710912481,2.43889710912481,12737830.4742562,1,2.43889710912481,3.15834566368721,2.43889710912481,2.43889710912481,12737830.4742562,"1",0.178748907454755,1.43889710912481,1.43889710912481
"7",3000,5,1,3000,0.166666666666667,1.66666666666667,1,5,1.66666666666667,3000,"0",0.5,0,0
"8",10000,63,102,0,0.790697674418605,21,28.4,63,21,2870938,"0",0.00347109170693712,17.5,35
"8",567130.936032161,30.8064584056847,7.5584358042106,9631568.62654723,0.648120744938129,5.80018199401508,5.27636202517897,27.1597097623162,5.88700934266672,10340405.394102,"1",0.0434100476955539,4.88700934266672,12.4844023496844
"11",37767.2074768692,19.7852261690423,5.27996012475342,48004.6115878969,0.769827359666427,3.42802243001227,2.72943352032453,17.3998006237671,3.48481827632835,511671.701950766,"1",0.234946600413418,3.18664008316894,8.15627663582563
"11",211569.440453237,113.987971703056,42.1468130666763,21443401.6328793,0.372980646607754,28.4969929257641,27.2996402818244,112.072207472753,37.3574024909176,21550791.795331,"1",0.0303385633102925,26.8206992242485,53.6413984484971
"11",151286.364858598,18.4646693007089,5.92593236686662,3291903.21213701,0.674318521198901,3.11111387151427,2.0075770750409,6.37374440021813,1.71649925336242,1397330.96046374,"1",0.317022765076925,0.895624066703022,2.68687220010906
"11",88000,54,72,0,0.888888888888889,27,18,53,26.5,4917455,"0",0.0175808193261152,11,44
"11",4905,5,2,147870,0.333333333333333,1.25,1,2,1,10755,"0",0.313218390804598,0,0
"2",481440.51,15,18,4538414.89,0.818181818181818,3.75,5,15,3.75,4413664.89,"1",0.0983514083271833,2.75,11
"11",59000,27,18,0,0.514285714285714,4.5,5.4,12,3,7881510.5,"0",0.00743025275264103,4.66666666666667,14
"12",30000,4,5,697506.06,0.833333333333333,1.33333333333333,2,4,1.33333333333333,676306,"0",0.0424745082159857,2,2
"3",1362.48,99,2,102069.28,0.0198019801980198,33,2,11,5.5,4437.48,"0",0.234911964910103,0,0
"11",35880,5,5,145090,0.833333333333333,1,1,5,1,145090,"0",0.198264905785489,1,4
"11",7805,605,122,0,0.21981981981982,67.2222222222222,36.6,368,52.5714285714286,5100926,"0",0.00152777666312828,36.4,182
"11",15400,4,4,0,0.666666666666667,1,1,4,1,76340,"0",0.167865707434053,1,3
"11",19200,8,3,89200,0.3,2.66666666666667,1.5,1,1,50400,"1",0.275862068965517,0,0
"7",7800,26,13,391990,0.433333333333333,3.71428571428571,3.4,21,4.2,310830,"0",0.0244798041615667,3,6
"13",185,4,8,0,1,4,2.8,4,4,26222.25,"0",0.0070056518569711,2,2
"11",23763.1,6,7,1635933.15,0.777777777777778,1.5,3.5,5,1.66666666666667,142320.9,"0",0.143078803497026,1,1
"7",7815,3,3,108285,0.75,1,1.5,3,1,108285,"0",0.067312661498708,1,1
"7",10010,1,2,0,0.666666666666667,1,1,1,1,22050,"0",0.312227074235808,0,0
"11",50528.4054974094,1.42787496373057,2.14181244559586,0,0.713937481865287,0.713937481865287,0.713937481865287,1.42787496373057,0.713937481865287,116781.803814508,"1",0.347763331072843,0.713937481865287,1.42787496373057
"7",7035,0,0,0,0,0,0,0,0,7035,"0",0.5,0,0
"3",140783.444865681,53.6579266816843,31.6775711735245,0,0.275457140639343,7.66541809738348,7.11129148793407,25.2127607299481,5.04255214598961,7305271.89263757,"1",0.18836411306345,6.46481044357643,12.9296208871529
"11",50027.8074662201,45.7005337558221,9.58823510701768,33869.5205739699,0.260718643314025,7.08250561657561,5.00106942006387,40.1818173143547,7.21390362708674,1103220.29608018,"1",0.125043669044529,6.05882340467845,17.5561493244022
"11",20608.0652899668,0.258023102302104,0.0368604431860149,892.02272510156,0.00526577759800212,0.0860077007673681,0.0368604431860149,0.0737208863720298,0.0368604431860149,20608.0652899668,"1",0.5,0,0
"11",393353.75,56,64,0,0.853333333333333,28,27,56,28,23760173.06,"0",0.016285561652932,17.6666666666667,53
"8",27500,10,3,87500,0.272727272727273,2,1.5,9,2.25,87500,"0",0.239130434782609,1,1
"7",385508.92,2,7,5842132.96,0.777777777777778,1,4,1,1,3863037.35,"1",0.0907390188314931,0,0
"2",17260.1634048857,0.0913378512486815,0.0913378512486815,31411.0870444216,0.0913378512486815,0.0913378512486815,0.0913378512486815,0.0913378512486815,0.0913378512486815,17260.1634048857,"1",0.5,0,0
"11",805791,1080,399,0,0.360433604336043,135,149,831,138.5,324380250.8,"0",0.00247793846113354,122.75,491
"8",102000,15,14,928461.65,0.823529411764706,2.5,3.4,15,2.5,928461.65,"0",0.0989847608593682,2.4,12
"2",21408.649801556,0.893694334197789,0.893694334197789,19303.7976186723,0.893694334197789,0.893694334197789,0.893694334197789,0.893694334197789,0.893694334197789,21408.649801556,"1",0.5,0,0
"8",39277.3364203982,43.0014610886574,8.73467178363353,0,0.15323985585322,6.1430658698082,4.56890524066985,37.6262784525752,6.27104640876254,1050214.81070155,"1",0.18514467600562,5.59914857925226,16.7974457377568
"11",53585,4,5,0,1,2,2,4,2,641485,"0",0.0770929546664365,1.5,3
"11",22064,821,129,0,0.146590909090909,136.833333333333,33.4,241,60.25,4918695.06,"0",0.00446571057848751,26.6666666666667,80
"11",1430000,0,0,0,0,0,0,0,0,1430000,"0",0.5,0,0
"8",26299.3502652086,2.88818606734276,1,313520.443466491,0.622362786531448,1,1,1.94409303367138,1,45840.8959459141,"1",0.421325580527385,0,0
"11",15600,3,3,73613,1,1.5,1.5,3,1.5,73613,"0",0.17486240794503,1,2
"11",43500,144,66,0,0.4,16,14.8,97,13.8571428571429,8154634,"0",0.00530608550677508,10,50
"2",51600,5,1,313200,0.166666666666667,2.5,1,2,2,51600,"0",0.5,0,0
"13",1057.3,3,5,0,0.625,1,1,2,1,45762.04,"0",0.0225825481521098,0,0
"11",13000,8,3,568029.1,0.3,4,3,2,2,88103,"0",0.128581743370622,0,0
"11",123627.5,54,8,596349.93,0.129032258064516,13.5,2.66666666666667,6,3,450787.23,"0",0.215223415318754,0,0
"7",21600,7,4,352200,0.444444444444444,1.4,1,5,1.25,88200,"0",0.19672131147541,1,2
"10",64000,87,19,26651854.63,0.197916666666667,12.4285714285714,4.75,24,4.8,8885714.68,"0",0.00715106596001561,3.33333333333333,10
"13",3750,0,0,0,0,0,0,0,0,3750,"0",0.5,0,0
"8",42343.5210289434,17.3495732247829,5.76862552389503,14242.6920488477,0.768091159932157,3.44108211342245,3.52055920548737,12.5809477008879,3.63977484358475,990802.700765133,"1",0.339219135909974,2.72492887079716,5.44985774159431
"10",1146.94,208,137,0,0.526923076923077,29.7142857142857,29,176,29.3333333333333,29570618.41,"0",0.0000387849689196861,37.75,151
"8",27407.8777768649,0,0,0,0,0,0,0,0,27407.8777768649,"1",0.5,0,0
"11",39909,194,64,11835265.49,0.272340425531915,32.3333333333333,14.8,117,29.25,2941584.56,"0",0.0133855731018248,7.66666666666667,23
"11",997710,89,107,0,0.694805194805195,22.25,28.2,82,27.3333333333333,18656113.22,"1",0.0507641688251636,22.5,45
"11",84000,5,3,438700,0.5,1.25,1,5,1.25,212500,"0",0.283305227655987,1,2
"8",10000,47,33,2103420,0.634615384615385,7.83333333333333,8,45,9,1802570,"0",0.00551702830787225,7,28
"11",210000,7,7,533825.56,0.583333333333333,1.75,1.75,6,2,533825.56,"0",0.282324258929742,1,2
"11",60021.5,19,16,0,0.695652173913043,9.5,14.5,19,9.5,2847311.7,"0",0.0206448645101979,5,10
"11",5478.5,197,26,0,0.12807881773399,21.8888888888889,5.6,71,10.1428571428571,4748122.93,"0",0.00115249460449611,4.8,24
"10",35000,137,97,0,0.427312775330396,22.8333333333333,27.6,71,17.75,12477225.5,"0",0.00279726416375728,6,6
"11",377752.960832343,6.95376361906528,1.73844090476632,578692.208378613,0.193160100529591,1.73844090476632,1.73844090476632,3.47688180953264,1.15896060317755,581046.240235716,"1",0.407395284700187,0,0
"11",17280,9,1,989040,0.1,2.25,1,3,1.5,17280,"0",0.5,0,0
"11",6541.6,6,6,2869535.93,0.857142857142857,1.5,1.2,6,1.5,62993.88,"0",0.0940757150162766,1.33333333333333,4
"11",12700,25,10,0,0.344827586206897,12.5,4.33333333333333,25,12.5,686728.5,"0",0.0181576815929005,4,8
"11",3750,2,5,2999654.15,1,1,1.66666666666667,2,1,91182.8,"0",0.0395016264136315,1,2
"11",139076.34088723,47.2339431289583,18.1063448661007,2884850.0607786,0.282911638532823,7.87232385482639,4.92020240926649,33.0637601902708,8.26594004756771,3527466.47387593,"1",0.135482971764138,7.87232385482639,15.7446477096528
"11",11426.6378703527,1.36141108674929,1,179699.63986082,0.819294456625357,1,1,1,1,11426.6378703527,"1",0.5,0,0
"11",265204.23812812,6.76810494228266,5.12007495877333,2252.60810554028,0.670394003298134,2.37335831959111,1.82401499175467,6.76810494228266,2.37335831959111,681212.639916118,"1",0.318031152145386,1.64802998350933,3.29605996701866
"8",95472.8925811208,107.926324718632,38.6871472368948,19621916.7683277,0.4618318428024,27.0742472162237,25.1022453259211,106.173434149474,35.473514526772,19719483.2095676,"1",0.0659309781100381,25.4169132527895,50.8338265055791
"2",163725.93,4,6,2326878.55,0.6,4,2.33333333333333,4,4,2325144.3,"0",0.065783232900817,0,0
"8",413851.295589353,22.1088459105231,21.1960953653324,0,0.627490027550314,4.91471270836025,4.61437456924468,18.6622322245967,5.38706519446957,4461735.93240707,"1",0.0815806957620568,3.93172656306221,8.60780926933512
"13",7041.8,1,1,23131.8,1,1,1,1,1,7041.8,"0",0.5,0,0
"11",500860.3,6,6,0,0.6,1.5,2,4,1.33333333333333,3167676.32,"0",0.136528635769758,2,2
"12",21240,34,64,0,0.876712328767123,17,27,34,17,23760173.06,"0",0.000893134480546296,14,28
"13",1560,1,5,411739.95,1,1,1.66666666666667,1,1,14924.4,"0",0.0946349275678824,1,1
"10",407645.5,3,1,20909503.8,0.333333333333333,1.5,1,2,2,437090.6,"0",0.482571420825983,0,0
"2",12438.4897850454,0.045676019275561,0.045676019275561,986.602016352117,0.045676019275561,0.045676019275561,0.045676019275561,0.045676019275561,0.045676019275561,12438.4897850454,"1",0.5,0,0
"2",296979.66,4,11,2889118.76,0.785714285714286,1.33333333333333,4,4,1.33333333333333,2451532.72,"0",0.10805105414879,0,0
"7",64650,46,16,3792791.08,0.347826086956522,6.57142857142857,3.8,33,5.5,3392387.68,"1",0.0187009821657483,3.2,16
"2",442420.6,23,10,6142202.05,0.434782608695652,7.66666666666667,4,23,7.66666666666667,6142202.06,"0",0.0671899701538858,3,9
"8",2200,5,2,51086.94,0.4,1.66666666666667,1,5,1.66666666666667,4841,"0",0.312455617099844,1,1
"11",15800,21,5,0,0.192307692307692,5.25,1.25,8,4,339379.75,"0",0.0444845180503675,0,0
"11",14400,4,2,2053529.33,0.5,2,2,2,2,21900,"0",0.396694214876033,1,1
"11",14667.52,442,185,0,0.3125,73.6666666666667,47.2,209,52.25,8149651.08,"0",0.00179653939521664,18,36
"8",34000,24,2,0,0.08,4.8,1,6,2,53000,"0",0.390804597701149,1,1
"2",331449.570539109,0.843572489684448,5.06143493810669,2444684.22713384,0.843572489684448,0.843572489684448,2.95250371389557,0.843572489684448,0.843572489684448,2435613.6232037,"1",0.178606057472855,0.843572489684448,0.843572489684448
"11",10000,187,64,11835265.49,0.273504273504274,31.1666666666667,14.8,110,27.5,2941584.56,"0",0.00338801067586558,5.33333333333333,16
"11",40512.45,6,3,0,0.375,1.2,1,3,1,122288.15,"0",0.248847055846232,0,0
"11",174000,28,13,1216300,0.448275862068966,3.5,2.6,26,3.71428571428571,1093500,"0",0.137278106508876,2.75,11
"8",22000,6,3,0,0.375,1.2,1,3,1,64000,"0",0.255813953488372,0,0
"11",6490,2,2,288530,1,1,1,2,1,7080,"0",0.478260869565217,1,1
"11",104402.6,147,24,6446715.13,0.140350877192982,36.75,12.5,63,31.5,4221096.83,"0",0.0241365423090577,0,0
"11",11996.16,0,0,0,0,0,0,0,0,11996.16,"0",0.5,0,0
"3",38070.4821272055,0.862838297849521,0.862838297849521,830136.726361024,0.862838297849521,0.862838297849521,0.862838297849521,0.862838297849521,0.862838297849521,38070.4821272055,"1",0.5,0,0
"11",121566.6,27,30,0,0.731707317073171,4.5,6.2,23,4.6,3131344.45,"0",0.0373716336325889,4.25,17
"1",3285552,12,1,3285552,0.0833333333333333,6,1,1,1,3285552,"0",0.5,0,0
"7",178915,45,31,0,0.688888888888889,5.625,6.8,39,6.5,2252994,"0",0.0735697758427638,6.8,34
"2",149314.752817755,10.4171563507989,3.01549262786284,4007235.0284109,0.0814998007530497,2.60428908769973,1.91894985409454,7.40166372293606,2.46722124097869,3981698.33822102,"1",0.372031262060351,1.50774631393142,3.01549262786284
"7",2400,1,1,2400,1,1,1,1,1,2400,"0",0.5,0,0
"11",16404.0078863502,1.22768624126911,0.613843120634556,307228.481877595,0.306921560317278,0.613843120634556,0.613843120634556,1.22768624126911,0.613843120634556,16404.0078863502,"1",0.5,0,0
"11",1414550,3,1,1414550,0.333333333333333,1.5,1,2,2,1414550,"0",0.5,0,0
"2",233120.38,28,8,2169686.42,0.275862068965517,9.33333333333333,5.5,19,9.5,2341411.35,"0",0.0905486529000752,6,6
"11",10400,2,2,330000,1,1,1,2,1,15360,"0",0.403726708074534,1,1
"10",8474.84,4,6,2191502.46,0.75,4,6,4,4,207799.68,"0",0.0391855684155489,2,2
"2",19188.5225130245,0,0,0,0,0,0,0,0,19188.5225130245,"1",0.5,0,0
"11",90000,5,11,1159035,1,5,5.5,5,5,1159160,"0",0.0720484165359121,5,5
"8",13602.7897673214,0.872179301688448,3.48871720675379,0,0.872179301688448,0.872179301688448,1.7443586033769,0.872179301688448,0.872179301688448,215890.265730377,"1",0.106444721801146,0,0
"11",43385.1983798173,3.9019330565352,12.6077322261408,706.081992946565,0.930906355796781,1.96731101884507,4.22437006281689,3.9019330565352,1.96731101884507,691993.18947007,"1",0.0725922826601187,3.86924407538027,3.86924407538027
"8",50000,5,10,320650,1,2.5,5.5,5,2.5,314650,"0",0.137117784176608,4,4
"11",29181.7,15,17,2353195.34,0.772727272727273,7.5,9.5,15,7.5,336850.34,"0",0.0797244416089914,5.5,11
"8",12000,8,12,238500,1,8,5,8,8,181500,"0",0.062015503875969,7,7
"7",2105,2,2,81134.2,0.666666666666667,1,1,1,1,76046,"0",0.0269350360200125,1,1
"11",19500,2,2,516300,1,1,1,2,1,39000,"0",0.333333333333333,1,1
"3",25491.924447089,51.4556072794367,26.0534720402211,0,0.289483022669123,12.8639018198592,7.1647048110608,50.1529336774256,12.5382334193564,1015911.04262348,"1",0.185879286013723,6.94759254405896,20.8427776321769
"8",39851.2991117314,75.9592829837929,15.7598345347214,0,0.223630539271157,16.8674733802521,7.09131586755393,70.4124692368787,16.9995403742262,2926863.18397487,"1",0.0225787921226202,7.5411586057744,24.3867034367286
"8",448152.968037128,5.12209354713559,2.71973061934114,0,0.949492588116412,1.53278760133045,1.37949432656169,4.59865309670568,1.54525046919783,684915.382418782,"1",0.406468017046914,1.47982041289409,2.57032135128975
"1",2323348.04,44,15,0,0.3,8.8,3.75,37,9.25,15533022.51,"1",0.130113117528243,9,9
"11",23760,407,125,0,0.283446712018141,50.875,46.4,278,46.3333333333333,5952962.67,"0",0.00397542287167894,26,104
"2",35794.5044904482,0.338942942675203,0.677885885350406,28932.1695867553,0.338942942675203,0.338942942675203,0.338942942675203,0.338942942675203,0.338942942675203,40831.1966186017,"1",0.483842255459536,0.338942942675203,0.338942942675203
"8",27127.5999595877,27.7984888260253,6.10447406210005,197614.280836983,0.671642019397073,4.46375025642504,3.46716246334836,24.3955061179586,4.54477365423615,667143.572779233,"1",0.300667754821339,3.54477365423615,10.6343209627084
"2",654787.37,5,5,0,0.833333333333333,5,2.5,4,4,1763769.64,"0",0.270734726240751,4,4
"11",41384.3945591711,11.9095317204483,10.0040066451766,0,0.232651317329687,2.38190634408966,2.00080132903531,5.71657522581518,1.90552507527173,1937973.03360914,"1",0.269217605878115,0.714571903226897,1.42914380645379
"8",9374.74429919198,12.6916100792587,21.3959183506668,0,0.870447943983763,4.81162942227508,10.7180952303112,12.1546486131847,4.82441421908637,1114712.22052098,"1",0.00760705921667022,3.82441421908637,8.20816329866648
"2",439436.11,24,6,0,0.206896551724138,6,4,10,5,3381418.54,"0",0.115009899683046,0,0
"7",18900,15,14,0,0.777777777777778,3.75,2.8,15,3.75,3378710,"0",0.00556273380405638,3,12
"11",296364.6,1,3,0,0.75,1,1.5,1,1,1275449.69,"0",0.188549373730404,0,0
"7",7338.96525911987,0,0,0,0,0,0,0,0,7338.96525911987,"1",0.5,0,0
"8",13141.0696473205,1.28904207400046,1.05780841480009,59088.9319828781,0.958708275142791,1.01156168296002,1,1.11561682960019,1,15175.9258482838,"1",0.485985838836341,0,0
"10",140680,4,1,1125082.2,0.333333333333333,2,2,2,2,281360,"0",0.333333333333333,0,0
"11",56416.39,1215,276,0,0.227722772277228,151.875,103.4,663,110.5,42049428.63,"0",0.00133987074652468,89.75,359
"13",7600,3,5,715489.45,1,1,1,3,1,41931.13,"0",0.153438857542721,1,2
"8",166540.32,1,1,0,1,1,1,1,1,333080.64,"0",0.333333333333333,0,0
"12",60598.8,8,13,0,0.684210526315789,2.66666666666667,3.5,8,2.66666666666667,2462335.35,"0",0.0240191762436606,1,2
"8",29317.8016181845,1.73845877707936,1,92607.1600317867,0.507694148613761,1.73845877707936,1,1.73845877707936,1.73845877707936,29317.8016181845,"1",0.5,0,0
"11",99298.3703396539,9.39891582960263,5.19945791480131,604376.412560221,0.618231098654426,2.00786989955232,1.41994579148013,9.39891582960263,2.00786989955232,563178.470578645,"1",0.202842685485308,1.39981930493377,4.19945791480131
"11",2257.5,52,2,360649.11,0.0377358490566038,8.66666666666667,2,18,4.5,60073,"0",0.036218223823008,0,0
"8",183360,1,1,183360,1,1,1,1,1,183360,"0",0.5,0,0
"13",8365,1,1,171770,1,1,1,1,1,8365,"0",0.5,0,0
"7",10844.4,0,0,0,0,0,0,0,0,24793.32,"0",0.304295560995485,0,0
"7",15799.1664662492,1.94461935944855,1.47230967972428,22919.2348880926,0.905538064055145,1.15743655990809,1.11807741993107,1.94461935944855,1.15743655990809,22919.2348880926,"1",0.456130200728013,0.236154839862138,0.472309679724276
"8",24054.6167384523,5.59158990881406,1.82413152209483,547064.733710778,0.907722725325289,2.05959767126478,1.52979883563239,5.00292453588918,2.25581946223974,429982.061368378,"1",0.444615813316188,0.588665372924879,1.17733074584976
"11",133140,35,46,0,0.647887323943662,8.75,10.8,21,7,11935610.63,"0",0.0110317964205049,11,11
"2",34760.1294396445,6.70405177585781,7.26272275717929,0,0.382248566167331,1.34081035517156,1.45254455143586,3.91069686925039,1.30356562308346,221412.104299152,"1",0.283013281958257,1.67601294396445,5.02803883189335
